Paul Norman Seymour, 30/01/1928, Toledo, OH, 05/05/1998
Micheal Ray Richardson, 11/04/1955, Lubbock, TX, 00/00/0000
Henry T. Akin, 31/07/1944, Detroit, MI, 00/00/0000
Jeffrey Alan Ruland, 16/12/1958, Bayshore, NY, 00/00/0000
Richard C. Williams, 12/03/1957, Buffalo, NY, 00/00/0000
Robert Churchwell, 20/02/1972, South Bend, IN, 00/00/0000
Saul George Mariaschin, 01/09/1924, (ht) Brooklyn, NY, 00/00/0000
Andre D. Brown, 12/05/1981, Chicago, IL, 00/00/0000
Bruce Boehler, 08/07/1917, Lorain, OH, 00/00/0000
Eugene Wilbert Moore, 29/07/1945, St. Louis, MO, 00/00/0000
Jeffrey Douglas Foster, 16/01/1977, San Antonio, TX, 00/00/0000
Lee Ommie Davis, 11/10/1945, Raleigh, NC, 00/00/0000
Michael Jerome Cage, 28/01/1962, West Memphis, AR, 00/00/0000
Paul Douglas Westphal, 30/11/1950, Torrance, CA, 00/00/0000
James H. Washington, 01/07/1943, Philadelphia, PA, 00/00/0000
David A. Zeller, 08/06/1939, Springfield, OH, 00/00/0000
Jack G. Keller, 00/00/0000, Fort Wayne, IN, 02/05/2012
Marreese Speights, 04/08/1987, St. Petersburg, FL, 00/00/0000
John A. Norlander, 05/03/1921, Virginia, MN, 06/03/2002
Gerald Brown, 28/07/1975, Los Angeles, CA, 00/00/0000
Thomas Medard Hagan, 29/01/1947, Louisville, KY, 00/00/0000
Harold Sherill Jamison, 20/11/1976, Orangeburg, SC, 00/00/0000
George Raff Brown, 30/10/1935, New Orleans, LA, 00/00/0000
Eugene R. Tormohlen, 12/05/1937, Holland, IN, 00/00/0000
Kevin Maurice Johnson, 04/03/1966, Sacramento, CA, 00/00/0000
Kenyatta Allen Johnson, 01/02/1978, Detroit, MI, 00/00/0000
Tyus Dwayne Edney, 14/02/1973, Gardena, CA, 00/00/0000
Kenneth H. Johnson, 07/11/1962, Tuskegee, AL, 00/00/0000
Devin Lamar Harris, 27/02/1983, Milwaukee, WI, 00/00/0000
John Thomas Duren, 30/10/1958, Washington, DC, 00/00/0000
Robert William Lavoy, 29/06/1926, Aurora, IL, 18/12/2010
Tate Claude George, 29/05/1968, Newark, NJ, 00/00/0000
John Ekwugha Amaechi, 26/11/1970, Boston, MA, 00/00/0000
Frank Willis Carswell, 06/11/1919, Palestine, TX, 16/10/1998
Ken Austin, 15/07/1961, Los Angeles, CA, 00/00/0000
Bruce Douglas Flowers, 13/06/1957, Rochester, NY, 00/00/0000
Reginald Dwayne Slater, 27/08/1970, Houston, TX, 00/00/0000
Jerry Darnell Stackhouse, 05/11/1974, Kinston, NC, 00/00/0000
Jay J. Carty, 04/07/1941, West Plains, MO, 00/00/0000
Joseph Arlauckas, 20/07/1965, Rochester, NY, 00/00/0000
Darryl Robertson, 01/01/1956, Detroit, MI, 00/00/0000
Clint Dewitt Richardson, 07/08/1956, Seattle, WA, 00/00/0000
Michael Lee Dabich, 27/12/1942, Lander, WY, 00/00/0000
Clem Smith Haskins, 11/07/1943, Campbellsville, KY, 00/00/0000
George Thomas Nostrand, 25/01/1924, Uniondale, NY, 08/11/1981
Taylor Griffin, 18/04/1986, Oklahoma City, OK, 00/00/0000
Devin Ebanks, 28/10/1989, Long Island City, NY, 00/00/0000
Eddie Carl Nealy, 19/02/1960, Pittsburg, KS, 00/00/0000
Albert King, 17/12/1959, Brooklyn, NY, 00/00/0000
Coby Joseph Karl, 06/03/1983, Mequon, WI, 00/00/0000
Cuttino Rashawn Mobley, 01/09/1974, Philadelphia, PA, 00/00/0000
Ricky Brad Sobers, 15/01/1953, Bronx, NY, 00/00/0000
Albert Julian Salvadori, 06/05/1945, Wheeling, WV, 00/00/0000
Clarence Weems, 08/07/1986, West Memphis, AR, 00/00/0000
Ronald Dean Shavlik, 04/12/1933, Denver, CO, 27/06/1983
Eldo Garrett, 31/01/1947, Chicago, IL, 00/00/0000
Jumaine Lanard Jones, 10/02/1979, Cocoa, FL, 00/00/0000
Charles Henry Bibby, 24/11/1949, Franklinton, NC, 00/00/0000
Peter Kelly Tripucka, 16/02/1959, Glen Ridge, NJ, 00/00/0000
Jules Peter Harlicka, 14/10/1946, Trenton, NJ, 00/00/0000
Lee Harman, 31/08/1936, (ht) Los Angeles, CA, 00/00/0000
Walter Bond, 01/02/1969, Chicago, IL, 00/00/0000
Benjamin Izoura Uzoh, 18/03/1988, Houston, TX, 00/00/0000
James Robinson, 31/08/1970, Jackson, MS, 00/00/0000
Ronald Taylor, 21/11/1947, Torrance, CA, 00/00/0000
Jackie Robinson, 20/05/1955, Los Angeles, CA, 00/00/0000
LeBron Raymone James, 30/12/1984, Akron, OH, 00/00/0000
Jeryl Henry Braxton Sasser, 13/02/1979, Dallas, TX, 00/00/0000
Frederick L. Lewis, 01/07/1943, Sprott, AL, 00/00/0000
Jamal Tyrone Robinson, 27/12/1973, San Diego, CA, 00/00/0000
Sherwin H. Raiken, 29/10/1928, Philadelphia, PA, 16/01/2009
Dick Oland Klein, 16/09/1920, Fort Madison, IA, 10/10/2000
Larry Demetric Johnson, 14/03/1969, Tyler, TX, 00/00/0000
Jack Givens, 21/09/1956, Lexington, KY, 00/00/0000
Robert Louis Hansen, 18/01/1961, Des Moines, IA, 00/00/0000
Larry Johnson, 28/11/1954, Morganfield, KY, 00/00/0000
Ray H. Hamann, 19/08/1911, Yankton, SD, 07/05/2005
Connie Mack Berry, 19/04/1915, Spartanburg, SC, 24/06/1980
Kenneth Herman Rollins, 14/09/1923, Charleston, MO, 00/00/0000
Ervin Lee Inniger, 16/01/1945, Berne, IN, 00/00/0000
George Lawrence Senesky, 04/04/1922, Mahanoy City, PA, 25/06/2001
Marcus Lynn Cousin, 18/12/1986, Baltimore, MD, 00/00/0000
William Edward Ratleff, 29/03/1950, Bellefontaine, OH, 00/00/0000
Willard F. Somerset, 17/03/1942, Sharon, PA, 00/00/0000
Gerard King, 25/11/1972, New Orleans, LA, 00/00/0000
George Smith King, 16/08/1928, Charleston, WV, 05/10/2006
Michael Kenneth Green, 06/08/1951, McComb, MS, 00/00/0000
Reginald Leonard Hanson, 06/10/1968, Charlotte, NC, 00/00/0000
Haywoode Wilvon Workman, 23/01/1966, Charlotte, NC, 00/00/0000
Charles Washington Criss, 06/11/1948, Valhalla, NY, 00/00/0000
Sean Michael Elliott, 02/02/1968, Tucson, AZ, 00/00/0000
Michael Ray McGee, 29/07/1959, Tyler, TX, 00/00/0000
Kevin Edward McHale, 19/12/1957, Hibbing, MN, 00/00/0000
Gordon P. Flick, 13/08/1921, Minneapolis, MN, 22/03/2006
Angelo Musi, 25/07/1918, Philadelphia, PA, 19/10/2009
Gary Dean Bergen, 16/07/1932, Independence, MO, 00/00/0000
York Bruno Larese, 18/07/1938, New York, NY, 00/00/0000
Othyus Jeffers, 05/08/1985, Chicago, IL, 00/00/0000
Evers Allen Burns, 24/08/1971, Baltimore, MD, 00/00/0000
Adrian Francis Branch, 17/11/1963, Washington, DC, 00/00/0000
Aaron Williams, 02/10/1971, Evanston, IL, 00/00/0000
William James Conroy, 08/12/1982, Portland, OR, 00/00/0000
James Charles McElroy, 04/10/1953, Cotton Plant, AR, 00/00/0000
Jose Dan Slaughter, 09/09/1960, Los Angeles, CA, 00/00/0000
Garfield Heard, 03/05/1948, Hogansville, GA, 00/00/0000
Malcolm Thomas, 08/11/1988, Columbia, MO, 00/00/0000
Clifford Eugene Levingston, 04/01/1961, San Diego, CA, 00/00/0000
Michael Edward Harper, 09/12/1957, Chicago, IL, 00/00/0000
Charles Richard Wells, 26/07/1974, Russellville, KY, 00/00/0000
Otto George Moore, 27/08/1946, Miami, FL, 00/00/0000
Ansu Martin Sesay, 29/07/1976, Greensboro, NC, 00/00/0000
Johnny C. Mathis, 14/07/1943, Eastman, GA, 00/00/0000
Richard Allen Rellford, 16/02/1964, Riviera Beach, FL, 00/00/0000
Suntino Korleone Young, 31/12/1978, Wichita, KS, 00/00/0000
Sundiata Kofi Gaines, 18/08/1986, Jamaica, NY, 00/00/0000
Moses Eugene Malone, 23/03/1955, Petersburg, VA, 00/00/0000
Vernon Earl Monroe, 21/11/1944, Philadelphia, PA, 00/00/0000
William Lamont Strothers, 10/05/1968, Nansemond Co., VA, 00/00/0000
James Bernett Chones, 30/11/1949, Racine, WI, 00/00/0000
Kevinn Pinkney, 12/12/1979, Colton, CA, 00/00/0000
Lloyd Daniels, 04/09/1967, Brooklyn, NY, 00/00/0000
Walter Budko, 30/06/1925, Brooklyn, NY, 00/00/0000
Gregory Keith Monroe, 04/06/1990, Harvey, LA, 00/00/0000
Dane Lee Suttle, 09/08/1961, Los Angeles, CA, 00/00/0000
Allan Ray, 17/06/1984, Bronx, NY, 00/00/0000
Byron Antom Scott, 28/03/1961, Ogden, UT, 00/00/0000
Jeffrey Reed Judkins, 23/03/1956, Salt Lake City, UT, 00/00/0000
Andrew Bynum, 28/10/1987, Plainsboro, NJ, 00/00/0000
James Hubert Farmer, 23/09/1964, Dothan, AL, 00/00/0000
Gregory Clinton Foster, 03/10/1968, Oakland, CA, 00/00/0000
James Marshall Hawkins, 03/08/1924, Huntington, WV, 00/00/0000
Sean James Lampley, 03/09/1979, Harvey, IL, 00/00/0000
Lancaster Gordon, 24/06/1962, Jackson, MS, 00/00/0000
Jackie Butler, 10/03/1985, McComb, MS, 00/00/0000
Vakeaton Quamar Wafer, 21/07/1985, Homer, LA, 00/00/0000
Duane W. Thoren, 05/04/1943, Rockford, IL, 00/00/0000
Isaac Edward Austin, 18/08/1969, Gridley, CA, 00/00/0000
Ricky Wayne Blanton, 21/04/1966, Miami, FL, 00/00/0000
Thomas Dwight Eddleman, 27/12/1922, Centralia, IL, 01/08/2001
Thomas Earl Gardner, 08/02/1985, Portland, OR, 00/00/0000
Jermaine Jackson, 07/06/1976, Detroit, MI, 00/00/0000
Vincent Grady O'Malley, 25/04/1948, Boston, MA, 00/00/0000
Gregory Ballard, 29/01/1955, Los Angeles, CA, 00/00/0000
Adolph Schayes, 19/05/1928, New York, NY, 00/00/0000
Timothy Joseph Kempton, 25/01/1964, Jamaica, NY, 00/00/0000
Todd Mundt, 17/05/1970, Iowa City, IA, 00/00/0000
Hyland DeAndre Jordan, 21/07/1988, Houston, TX, 00/00/0000
Wayne A. Hightower, 14/01/1940, Philadelphia, PA, 18/04/2002
Clarence Eugene Carter, 11/06/1958, Springfield, OH, 00/00/0000
Kenneth L. Oberbruner, 05/10/1918, (ht) Ashland, WI, 06/09/1991
David Vaughn, 23/03/1973, Tulsa, OK, 00/00/0000
David Vaughn, 04/06/1952, Nashville, TN, 00/00/0000
Quence Donell Taylor, 26/07/1982, Washington, DC, 00/00/0000
Jay Dennis Murphy, 26/06/1962, Meriden, CT, 00/00/0000
Horace Junior Grant, 04/07/1965, Augusta, GA, 00/00/0000
Donald John May, 03/01/1946, Dayton, OH, 00/00/0000
Eddie Lee Phillips, 29/09/1961, Birmingham, AL, 00/00/0000
LaMark Anthony Baker, 11/11/1969, Dayton, OH, 00/00/0000
Othella Harrington, 31/01/1974, Jackson, MS, 00/00/0000
Billy L. Shepherd, 18/11/1949, Bedford, IN, 00/00/0000
Rowland G. Garrett, 16/07/1950, Canton, MS, 00/00/0000
Norman Ellard Nixon, 11/10/1955, Macon, GA, 00/00/0000
Jack L. Coleman, 23/05/1924, Burgin, KY, 08/12/1997
Forrest David Walton McKenzie, 16/02/1963, Camden, NJ, 00/00/0000
Gerald Damon Glass, 12/11/1967, Greenwood, MS, 00/00/0000
Udonis Johneal Haslem, 09/06/1980, Miami, FL, 00/00/0000
Ronald Carter, 31/08/1956, Pittsburgh, PA, 00/00/0000
Stanley Corvet Roberts, 07/02/1970, Hopkins, SC, 00/00/0000
Pierre Angelo Russell, 13/12/1949, Kansas City, KS, 12/06/1995
John Howard Getty Johnson, 18/10/1947, Carthage, MS, 00/00/0000
Joe Marcus Johnson, 29/07/1981, Little Rock, AR, 00/00/0000
Marc Anthony Jackson, 06/01/1975, Philadelphia, PA, 00/00/0000
Mark A. Jackson, 01/04/1965, Brooklyn, NY, 00/00/0000
John William Rennicke, 11/08/1929, Aurora, IL, 09/12/2007
Kenneth Cornelius Thomas, 25/07/1977, Atlanta, GA, 00/00/0000
Jimmy Butler, 14/09/1989, Houston, TX, 00/00/0000
Willis Bennett, 04/08/1943, Lakewood, NJ, 00/00/0000
Christopher Emmanuel Paul, 06/05/1985, Winston-Salem, NC, 00/00/0000
Morris Peterson, 26/08/1977, Flint, MI, 00/00/0000
Lance Thomas, 24/04/1988, Brooklyn, NY, 00/00/0000
Dedric Demond Willoughby, 27/05/1974, New Orleans, LA, 00/00/0000
Qyntel Deon Woods, 16/02/1981, Memphis, TN, 00/00/0000
Patrick Fitzgerald O'Bryant, 20/06/1986, Oskaloosa, IA, 00/00/0000
Alton Ford, 29/05/1981, Houston, TX, 00/00/0000
Earl Cureton, 03/09/1957, Detroit, MI, 00/00/0000
Alphonso Gene Ford, 31/10/1971, Greenwood, MS, 04/09/2004
Elmore Smith, 09/05/1949, Macon, GA, 00/00/0000
Scott E. Meents, 04/01/1964, Kankakee, IL, 00/00/0000
Lewis Brown, 19/02/1955, Los Angeles, CA, 14/09/2011
John Melvin Thurston, 16/01/1919, Lockport, NY, 08/10/1997
Anthony Jerome Roberts, 15/04/1955, Chattanooga, TN, 29/03/1997
Anthony Roberson, 14/02/1983, Saginaw, MI, 00/00/0000
Tamar Ulysses Slay, 02/04/1980, Beckley, WV, 00/00/0000
Thomas S. Garrick, 07/07/1966, West Warwick, RI, 00/00/0000
Steven Bernard Sheppard, 21/03/1954, New York, NY, 00/00/0000
Bailey E. Howell, 20/01/1937, Middleton, TN, 00/00/0000
Stanley Dwayne Brundy, 13/11/1967, New Orleans, LA, 00/00/0000
Oliver Harold Taylor, 07/03/1947, New York, NY, 00/00/0000
Dudley Leroy Bradley, 19/03/1957, Baltimore, MD, 00/00/0000
Robert B. Rascoe, 22/07/1940, Trigg County, KY, 00/00/0000
Dean Oliver, 05/11/1978, Quincy, IL, 00/00/0000
Brian Eugene Howard, 19/10/1967, Winston-Salem, NC, 00/00/0000
Bernard Gregory Robinson, 26/12/1980, Washington, DC, 00/00/0000
Roderick William McDonald, 09/04/1945, Jacksonville, FL, 00/00/0000
Sidney Hertzberg, 29/07/1922, Brooklyn, NY, 25/07/2005
Brendan Todd Haywood, 11/11/1979, New York, NY, 00/00/0000
Roger Phillip Mason, 10/09/1980, Washington, DC, 00/00/0000
Harry Laurie, 02/11/1944, (ht) Jersey City, NJ, 00/00/0000
Derek Lamar Fisher, 09/08/1974, Little Rock, AR, 00/00/0000
Matthew Alexander Aitch, 21/09/1944, St. Louis, MO, 04/04/2007
Kevin Joseph Aloysius Connors, 10/04/1921, Brooklyn, NY, 10/11/1992
Terence Darea Morris, 11/01/1979, Frederick, MD, 00/00/0000
Kenneth Stephen Dennard, 18/10/1958, King, NC, 00/00/0000
Richard W. Knostman, 09/08/1931, Wamego, KS, 00/00/0000
Emil Sotnyk, 21/08/1921, Ford City, PA, 02/07/2004
Tom Shanley, 00/00/0000, (ht) Los Angeles, CA, 00/00/0000
Loyd Harold King, 29/05/1949, Asheville, NC, 00/00/0000
William Henry Mayfield, 17/10/1957, Detroit, MI, 00/00/0000
Warren Bruce Spraggins, 00/00/0000, Williamsburg, VA, 00/00/0000
Quincy Douby, 16/05/1984, Brooklyn, NY, 00/00/0000
Raymond G. Feher, 19/05/1954, Flint, MI, 00/00/0000
Robert Alexander Greacen, 15/09/1947, (ht) Merchantville, NJ, 00/00/0000
Maurice Williams, 19/12/1982, Jackson, MS, 00/00/0000
Marvin Gaye Williams, 19/06/1986, Bremerton, WA, 00/00/0000
Marcus Darell Williams, 03/12/1985, Los Angeles, CA, 00/00/0000
Marcus Eliot Williams, 18/11/1986, Seattle, WA, 00/00/0000
Albert L. Skinner, 16/06/1952, Mount Vernon, NY, 00/00/0000
Duane Ferrell, 28/02/1965, Baltimore, MD, 00/00/0000
Charles Oakley, 18/12/1963, Cleveland, OH, 00/00/0000
Archie L. Clark, 15/07/1941, Conway, AR, 00/00/0000
Michael Anthony Mitchell, 01/01/1956, Atlanta, GA, 09/06/2011
Cuonzo LaMar Martin, 23/09/1971, St. Louis, MO, 00/00/0000
God Shammgod, 29/04/1976, New York, NY, 00/00/0000
Kendall Mayfield, 11/05/1948, Chicago, IL, 00/00/0000
George Matthew Karl, 12/05/1951, Penn Hills, PA, 00/00/0000
Matthew Zunic, 19/12/1919, Renton, PA, 15/12/2006
Douglas Edwards, 21/01/1971, Miami, FL, 00/00/0000
Mark Robert McNamara, 08/06/1959, San Jose, CA, 00/00/0000
Jerome D. Henderson, 05/10/1959, Los Angeles, CA, 00/00/0000
Emery Price Brookfield, 11/05/1920, Floydada, TX, 17/04/2006
Jamaal Tinsley, 28/02/1978, Brooklyn, NY, 00/00/0000
Jerome Keith James, 17/11/1975, Tampa, FL, 00/00/0000
Mario Marcell Bennett, 01/08/1973, Denton, TX, 00/00/0000
Courtney Lee, 03/10/1985, Indianapolis, IN, 00/00/0000
Ennis Whatley, 11/08/1962, Birmingham, AL, 00/00/0000
John Arec Gianelli, 10/06/1950, Stockton, CA, 00/00/0000
Paul Lamar Dawkins, 10/06/1957, Saginaw, MI, 00/00/0000
Franklin Delano Edwards, 02/02/1959, New York, NY, 00/00/0000
Jerry W. Baskerville, 10/11/1951, Philadelphia, PA, 00/00/0000
Renaldo Balkman, 14/07/1984, Staten Island, NY, 00/00/0000
Jahidi White, 19/02/1976, St. Louis, MO, 00/00/0000
Donald R. Kojis, 15/01/1939, Milwaukee, WI, 00/00/0000
Paul Birch, 04/01/1910, Homestead, PA, 05/06/1982
James William White, 21/10/1982, Washington, DC, 00/00/0000
Gani Oladimeji Lawal, 07/11/1988, College Park, GA, 00/00/0000
Ariel Leishman Maughan, 26/04/1923, Salt Lake City, UT, 04/08/1997
Henry J. O'Keeffe, 00/00/0000, (ht) Malverne, NY, 00/00/0000
Jewell I. Young, 18/01/1913, Hedrick, IN, 16/04/2003
Jesse L. Dark, 02/09/1951, Richmond, VA, 00/00/0000
Albert Mazza, 06/02/1922, Clarksburg, WV, 12/09/2008
Maceo Demond Baston, 29/05/1975, Corsicana, TX, 00/00/0000
Neal Eugene Walk, 29/07/1948, Cleveland, OH, 00/00/0000
Rodney Strickland, 11/07/1966, Bronx, NY, 00/00/0000
Roger W. Strickland, 04/09/1940, Jacksonville, FL, 09/02/2011
Adrian Darnell Griffin, 04/07/1974, Wichita, KS, 00/00/0000
Keith Russell Jennings, 02/11/1968, Culpepper, VA, 00/00/0000
Joseph Washington Bryant, 19/10/1954, Philadelphia, PA, 00/00/0000
James Riley Brogan, 24/02/1958, Ardmore, PA, 00/00/0000
Bronta Laron Profit, 05/08/1977, Charleston, SC, 00/00/0000
Carlton B. McKinney, 21/10/1964, San Diego, CA, 00/00/0000
Dwight W. Morrison, 26/04/1932, Walla Walla, WA, 00/00/0000
Coulby Gunther, 05/02/1923, New York, NY, 14/07/2005
Ernest Brown, 17/05/1979, Bronx, NY, 00/00/0000
Alfred McGuire, 10/07/1951, New York, NY, 00/00/0000
Alfred James McGuire, 07/09/1928, New York, NY, 26/01/2001
John O. Oldham, 22/06/1923, Beaver Dam, KY, 00/00/0000
A. William Haarlow, 05/05/1913, Chicago, IL, 21/11/2003
Lucian Cary Whitaker, 29/08/1930, (ht) Sarasota, FL, 00/00/0000
J. Collis Jones, 03/07/1949, Washington, DC, 00/00/0000
Dick Cunningham, 11/07/1946, Canton, OH, 00/00/0000
Eric Dawson, 07/07/1984, San Antonio, TX, 00/00/0000
Daniel Raymond McClintock, 19/04/1977, Fountain Valley, CA, 00/00/0000
Jeremy Terrell Richardson, 11/02/1983, Allentown, PA, 00/00/0000
Robert Aaron Williams, 05/05/1961, Houston, TX, 00/00/0000
William C. Smith, 26/10/1953, Las Vegas, NV, 00/00/0000
William Durkee, 00/00/0000, (ht) San Mateo, CA, 00/00/0000
Robert Joseph Feerick, 02/01/1920, San Francisco, CA, 08/06/1976
Ronald Robert Williams, 24/09/1944, Weirton, WV, 04/04/2004
Ralph E. O'Brien, 08/04/1928, Henshaw, KY, 00/00/0000
Andrew Joseph Levane, 11/04/1920, Brooklyn, NY, 30/04/2012
Robert E. Lloyd, 03/01/1946, Upper Darby, PA, 00/00/0000
Dwight E. Davis, 28/10/1949, Houston, TX, 00/00/0000
Everette Louis Stephens, 21/10/1966, Evanston, IL, 00/00/0000
Edward Richard Basden, 15/02/1983, New York, NY, 00/00/0000
Michael Scott Doleac, 15/06/1977, San Antonio, TX, 00/00/0000
Chris Porter, 09/05/1978, Abbeville, AL, 00/00/0000
William T. Smith, 22/04/1911, Montgomery, AL, 14/03/1992
John David Jamerson, 13/08/1967, Clarksburg, WV, 00/00/0000
Richard C. Clark, 05/01/1944, Findley, OH, 04/09/1988
Maurice Stokes, 17/06/1933, Pittsburgh, PA, 06/04/1970
Robert J. Riley, 06/07/1948, (ht) Columbus, OH, 00/00/0000
Trevor Winter, 07/01/1974, Slayton, MN, 00/00/0000
Samuel Elwood Stith, 22/07/1937, Greenville Co., VA, 00/00/0000
Ronnie L. Valentine, 27/11/1957, Norfolk, VA, 00/00/0000
Norman E. Stewart, 20/01/1935, Leonard, MO, 00/00/0000
Glenn Kassabin Hagan, 25/06/1955, Sanford, FL, 00/00/0000
Earl Joseph Watson, 12/06/1979, Kansas City, KS, 00/00/0000
Charles Warnell Bradley, 16/05/1959, Havre De Grace, MD, 00/00/0000
Marion Odicca Spears, 26/06/1925, Scottsville, KY, 28/03/1985
Kyle Elliot Korver, 17/03/1981, Lakewood, CA, 00/00/0000
Leonard Earl Gray, 19/12/1951, Kansas City, KS, 13/06/2006
Maurice De Shawn Taylor, 30/10/1976, Detroit, MI, 00/00/0000
Charles Salim Stoudamire, 11/10/1982, Portland, OR, 00/00/0000
Michael Edward Curry, 22/08/1968, Anniston, AL, 00/00/0000
Gaylon Harrel Nickerson, 05/02/1969, Osceola, AR, 00/00/0000
John Harding Lucas, 21/11/1982, Washington, DC, 00/00/0000
John Harding Lucas, 31/10/1953, Durham, NC, 00/00/0000
Carmelo Kyam Anthony, 29/05/1984, Brooklyn, NY, 00/00/0000
Claude Lewis Terry, 12/01/1950, Salida, CA, 00/00/0000
Charlie Ward, 12/10/1970, Thomasville, GA, 00/00/0000
Robert Lee Wilkerson, 15/08/1954, Anderson, IN, 00/00/0000
Wilbert Jones, 27/02/1947, McGehee, AR, 00/00/0000
Donald Vernon Carlson, 22/03/1919, , MN, 16/10/2004
Renaldo Major, 07/05/1982, Chicago, IL, 00/00/0000
Steven J. Patterson, 24/06/1948, Riverside, CA, 28/07/2004
William Severlyn Hewitt, 08/08/1944, Cambridge, MA, 00/00/0000
Leo Anthony Klier, 21/05/1923, Washington, IN, 04/06/2005
DeShawn Stevenson, 03/04/1981, Fresno, CA, 00/00/0000
Donald Arvid Nelson, 15/05/1940, Muskegon, MI, 00/00/0000
Charles E. Sitton, 03/07/1962, McMinnville, OR, 00/00/0000
Kermit Alan Washington, 17/09/1951, Washington, DC, 00/00/0000
Donald L. Adams, 27/11/1947, Atlanta, GA, 00/00/0000
Theodore Edwards, 31/10/1965, Washington, DC, 00/00/0000
John Joseph McMahon, 03/12/1928, Brooklyn, NY, 11/06/1989
Oscar B. Schectman, 30/03/1919, New Brunswick, NJ, 00/00/0000
Eugene Kennedy, 23/08/1949, Charlotte, SC, 00/00/0000
Daniel James Gerard, 27/07/1953, Uniontown, PA, 00/00/0000
Albert R. Ingerman, 04/12/1925, Philadelphia, PA, 05/04/2010
Daniel King, 07/01/1931, Paris, TN, 00/00/0000
Jamaal Abdul-Lateef Wilkes, 02/05/1953, Berkeley, CA, 00/00/0000
Reggie Lacefield, 10/04/1945, Gary, IN, 00/00/0000
James Robert Wilkes, 12/03/1958, Nashville, TN, 00/00/0000
Charles E. Gilmur, 13/08/1922, Seattle, WA, 13/01/2011
Daniel David Dickau, 16/09/1978, Portland, OR, 00/00/0000
Edward Horst Leede, 17/07/1927, New York, NY, 00/00/0000
Derrek Dickey, 20/03/1951, Cincinnati, OH, 25/06/2002
George Lewis Radovich, 05/05/1929, Crosby, WY, 18/06/2004
Michael Davis, 02/08/1956, Jacksonville, FL, 00/00/0000
Brian K. Shaw, 22/03/1966, Oakland, CA, 00/00/0000
Edward J. Davis, 16/06/1950, Rochester, PA, 00/00/0000
Michael A. Davis, 26/07/1946, Brooklyn, NY, 00/00/0000
Byron Dean Tolson, 25/11/1951, Kansas City, KS, 00/00/0000
Landry Fields, 27/06/1988, Long Beach, CA, 00/00/0000
Gregory Kevin Kimble, 09/04/1966, Philadelphia, PA, 00/00/0000
John G. Hewson, 07/09/1924, (ht) Waldwick, NJ, 00/00/0000
Darrell Eugene Elston, 15/08/1952, Tipton, IN, 00/00/0000
Monta Ellis, 26/10/1985, Jackson, MS, 00/00/0000
James Scott Eakins, 24/05/1946, Sacramento, CA, 00/00/0000
Louis Dehner, 29/08/1914, Lincoln, IL, 00/00/0000
Timothy Eugene Legler, 26/12/1966, Washington, DC, 00/00/0000
Paul Edward Nolen, 03/09/1929, (ht) Alvarado, TX, 07/05/2009
Robert Jerry Lanier, 10/09/1948, Buffalo, NY, 00/00/0000
Jerome Lane, 04/12/1966, Akron, OH, 00/00/0000
Mark Jeffrey Radford, 05/07/1959, Tacoma, WA, 00/00/0000
Keith Andre Edmonson, 28/09/1960, Gulfport, MS, 00/00/0000
Ricky Alan Berry, 06/10/1964, Lansing, MI, 14/08/1989
Tywon Ronnell Lawson, 03/11/1987, Clinton, MD, 00/00/0000
Arnold D. Risen, 09/10/1924, Williamstown, KY, 00/00/0000
Earl Francis Lloyd, 03/04/1928, Alexandria, VA, 00/00/0000
Edward Joseph Biedenbach, 12/08/1945, Pittsburgh, PA, 00/00/0000
Robert W. Martin, 07/10/1969, Minneapolis, MN, 00/00/0000
Scott David Burrell, 12/01/1971, New Haven, CT, 00/00/0000
Mark Giles Davis, 08/06/1963, Chesapeake, VA, 00/00/0000
Mark Anthony Davis, 26/04/1973, Thibodaux, LA, 00/00/0000
Josh Powell, 05/12/1983, Charleston, SC, 00/00/0000
Robert Karl Kurz, 05/03/1985, Philadelphia, PA, 00/00/0000
Stephon Xzavior Marbury, 20/02/1977, Brooklyn, NY, 00/00/0000
Chauncey Ray Billups, 25/09/1976, Denver, CO, 00/00/0000
Steven Dwayne Burtt, 05/11/1962, New York, NY, 00/00/0000
Eugene M. Scholz, 28/09/1917, Columbus, OH, 09/03/2005
Jamario Raman Moon, 13/06/1980, Goodwater, AL, 00/00/0000
Jerome Beasley, 17/05/1980, Compton, CA, 00/00/0000
Gary Francis Leonard, 16/02/1967, Belleville, IL, 00/00/0000
John Houston Stockton, 26/03/1962, Spokane, WA, 00/00/0000
Melvin L. Gibson, 30/12/1940, Cordova, NC, 00/00/0000
Alan Seiden, 01/05/1937, Brooklyn, NY, 03/05/2008
Darryl Eugene Strawberry, 15/06/1985, New York, NY, 00/00/0000
